Algorithm,Problem,Exp,Indicator,Value,obj
4,8,1,2,1.40318381094702,15
4,8,1,3,0.997977214536386,15
4,8,2,1,413.542573,15
4,8,2,2,1.34838088544204,15
4,8,2,3,0.996460250263972,15
4,8,3,1,413.46006,15
4,8,3,2,1.37244708849787,15
4,8,3,3,0.997267308388597,15
4,8,4,1,413.7223069,15
4,8,4,2,1.32783232334143,15
4,8,4,3,0.997455894522546,15
4,8,5,1,418.1762065,15
4,8,5,2,1.33837504619319,15
4,8,5,3,0.998111298863762,15
4,8,6,1,418.3689353,15
4,8,6,2,1.45536049848808,15
4,8,6,3,0.99759584196487,15
4,8,7,1,413.7013979,15
4,8,7,2,1.40929836378945,15
4,8,7,3,0.997258852855777,15
4,8,8,1,416.7967642,15
4,8,8,2,1.41939179262187,15
4,8,8,3,0.997931414892648,15
4,8,9,1,413.4289955,15
4,8,9,2,1.37342335762333,15
4,8,9,3,0.998073318957943,15
4,8,10,1,421.5786948,15
4,8,10,2,1.38192791168114,15
4,8,10,3,0.99749135272617,15
4,8,11,1,418.4481093,15
4,8,11,2,1.43987870714799,15
4,8,11,3,0.998166399399082,15
4,8,12,1,421.9912157,15
4,8,12,2,1.45383054453269,15
4,8,12,3,0.996339912099545,15
4,8,13,1,424.8577998,15
4,8,13,2,1.35773178731408,15
4,8,13,3,0.996728613420983,15
4,8,14,1,428.4237403,15
4,8,14,2,1.40154694958372,15
4,8,14,3,0.997786203504236,15
4,8,15,1,411.3448796,15
4,8,15,2,1.41729879751184,15
4,8,15,3,0.997742985751703,15
4,8,16,1,422.8868809,15
4,8,16,2,1.36009274870079,15
4,8,16,3,0.997122490591733,15
4,8,17,1,424.4875774,15
4,8,17,2,1.38644727691675,15
4,8,17,3,0.997051636457852,15
4,8,18,1,423.8780903,15
4,8,18,2,1.47732602666118,15
4,8,18,3,0.997365551613015,15
4,8,19,1,425.648892,15
4,8,19,2,1.34977025899665,15
4,8,19,3,0.996222299231889,15
4,8,20,1,422.0962164,15
4,8,20,2,1.49456007238158,15
4,8,20,3,0.998317342469557,15
1,9,1,1,3.7848253,15
1,9,1,2,1.70394280930087,15
1,9,1,3,0.997274036543227,15
1,9,2,1,3.9365655,15
1,9,2,2,1.8605881118497,15
1,9,2,3,0.992525423067341,15
1,9,3,1,3.7581046,15
1,9,3,2,1.71778803789395,15
1,9,3,3,0.996847936095096,15
1,9,4,1,3.7347073,15
1,9,4,2,1.6985617405179,15
1,9,4,3,0.996042592699996,15
1,9,5,1,3.8880462,15
1,9,5,2,1.7028290804787,15
1,9,5,3,0.996717934215506,15
1,9,6,1,3.7279859,15
1,9,6,2,1.81010045792004,15
1,9,6,3,0.997394647645394,15
1,9,7,1,3.6806969,15
1,9,7,2,1.68947491317279,15
1,9,7,3,0.99708801263431,15
1,9,8,1,3.7580201,15
1,9,8,2,1.703879765432,15
1,9,8,3,0.994868678326833,15
1,9,9,1,3.8100103,15
1,9,9,2,1.61360393866038,15
1,9,9,3,0.996323911333057,15
1,9,10,1,4.3018398,15
1,9,10,2,1.67959468553743,15
1,9,10,3,0.996806258892593,15
1,9,11,1,3.9770175,15
1,9,11,2,1.71742318626413,15
1,9,11,3,0.996568497372269,15
1,9,12,1,3.7297156,15
1,9,12,2,1.66641416267821,15
1,9,12,3,0.997483275397,15
1,9,13,1,3.7229297,15
1,9,13,2,1.73109683858731,15
1,9,13,3,0.993356559334244,15
1,9,14,1,3.7845941,15
1,9,14,2,1.68908984983604,15
1,9,14,3,0.997575850569173,15
1,9,15,1,3.9072926,15
1,9,15,2,1.74299418514965,15
1,9,15,3,0.996723162874034,15
1,9,16,1,3.83997149999999,15
1,9,16,2,1.82783954060391,15
1,9,16,3,0.995640072945075,15
1,9,17,1,4.1392011,15
1,9,17,2,1.71376191652517,15
1,9,17,3,0.997257624641216,15
1,9,18,1,3.8539503,15
1,9,18,2,1.72383266797678,15
1,9,18,3,0.997252490336833,15
1,9,19,1,4.3582514,15
1,9,19,2,1.71680643316212,15
1,9,19,3,0.995437513529075,15
1,9,20,1,2.8105537,15
1,9,20,2,1.7566617642485,15
1,9,20,3,0.994702610001947,15
2,9,1,1,6.59526470000002,15
2,9,1,2,1.33114432498371,15
2,9,1,3,0.99630516887144,15
2,9,2,1,7.2956934,15
2,9,2,2,1.31646662930864,15
2,9,2,3,0.995909428202187,15
2,9,3,1,6.7274638,15
2,9,3,2,1.38045785519034,15
2,9,3,3,0.995940170615059,15
2,9,4,1,6.6643106,15
2,9,4,2,1.27853231479197,15
2,9,4,3,0.992755305393995,15
2,9,5,1,6.70557719999999,15
2,9,5,2,1.44124809839536,15
2,9,5,3,0.994940024966779,15
2,9,6,1,6.7080864,15
2,9,6,2,1.30628541777313,15
2,9,6,3,0.995680117302137,15
2,9,7,1,6.7625626,15
2,9,7,2,1.39812504547232,15
2,9,7,3,0.99703837894167,15
2,9,8,1,6.8970029,15
2,9,8,2,1.29440279238569,15
2,9,8,3,0.997169042420171,15
2,9,9,1,6.55749340000001,15
2,9,9,2,1.32395236405931,15
2,9,9,3,0.991334530779138,15
2,9,10,1,7.0120829,15
2,9,10,2,1.31428934321585,15
2,9,10,3,0.995845812840452,15
2,9,11,1,7.0710717,15
2,9,11,2,1.39633151807551,15
2,9,11,3,0.99832525482311,15
2,9,12,1,7.43860760000001,15
2,9,12,2,1.35189118779774,15
2,9,12,3,0.994466123304182,15
2,9,13,1,6.69272920000001,15
2,9,13,2,1.37633663357105,15
2,9,13,3,0.996295143592162,15
2,9,14,1,6.91697759999999,15
2,9,14,2,1.36680312656853,15
2,9,14,3,0.996767790028681,15
2,9,15,1,6.64120220000001,15
2,9,15,2,1.30275362548629,15
2,9,15,3,0.998232042101157,15
2,9,16,1,6.8712344,15
2,9,16,2,1.31707874217571,15
2,9,16,3,0.993220307356676,15
2,9,17,1,7.0499705,15
2,9,17,2,1.38118838364562,15
2,9,17,3,0.995961935171748,15
2,9,18,1,6.67575099999999,15
2,9,18,2,1.35523530835943,15
2,9,18,3,0.996690204363032,15
2,9,19,1,6.8443143,15
2,9,19,2,1.31082620535129,15
2,9,19,3,0.993139358988557,15
2,9,20,1,5.24261929999999,15
2,9,20,2,1.30671856804099,15
2,9,20,3,0.996253474438658,15
3,9,1,1,37.516489,15
3,9,1,2,1.59977607605479,15
3,9,1,3,0.920783516203634,15
3,9,2,1,36.2804467,15
3,9,2,2,1.60093603812047,15
3,9,2,3,0.918417916420309,15
3,9,3,1,36.387556,15
3,9,3,2,1.60212807986443,15
3,9,3,3,0.922513725445006,15
3,9,4,1,36.950779,15
3,9,4,2,1.59630115105821,15
3,9,4,3,0.923837819774799,15
3,9,5,1,36.4232535,15
3,9,5,2,1.60710101261089,15
3,9,5,3,0.908510047626929,15
3,9,6,1,36.058919,15
3,9,6,2,1.59896889932205,15
3,9,6,3,0.929228371105857,15
3,9,7,1,36.4868945,15
3,9,7,2,1.59823304176962,15
3,9,7,3,0.910215263731597,15
3,9,8,1,35.9713356,15
3,9,8,2,1.60204676450374,15
3,9,8,3,0.926406850175644,15
3,9,9,1,35.7967553,15
3,9,9,2,1.61110240453932,15
3,9,9,3,0.913745386664423,15
3,9,10,1,37.1710517,15
3,9,10,2,1.59811439055078,15
3,9,10,3,0.919377929046319,15
3,9,11,1,35.9058604,15
3,9,11,2,1.60448654474055,15
3,9,11,3,0.91215315366116,15
3,9,12,1,36.5891851,15
3,9,12,2,1.59553277802745,15
3,9,12,3,0.924109459313722,15
3,9,13,1,36.404287,15
3,9,13,2,1.59861380992467,15
3,9,13,3,0.909839220637284,15
3,9,14,1,37.0574184,15
3,9,14,2,1.59461996946137,15
3,9,14,3,0.917651828405216,15
3,9,15,1,36.2252906,15
3,9,15,2,1.59689389956957,15
3,9,15,3,0.915179113341481,15
3,9,16,1,36.9022877,15
3,9,16,2,1.60171242645335,15
3,9,16,3,0.923520801757475,15
3,9,17,1,36.6987921,15
3,9,17,2,1.59814392790369,15
3,9,17,3,0.927779903572165,15
3,9,18,1,36.5854623000001,15
3,9,18,2,1.59569924358341,15
3,9,18,3,0.922679631206119,15
3,9,19,1,36.1559553,15
3,9,19,2,1.59608513977706,15
3,9,19,3,0.932079609583701,15
3,9,20,1,27.4603409,15
3,9,20,2,1.59950976461797,15
3,9,20,3,0.917321352814421,15
4,9,1,1,524.384027,15
4,9,1,2,1.36971999450694,15
4,9,1,3,0.992276251388773,15
4,9,2,1,521.5482535,15
4,9,2,2,1.3173330765593,15
4,9,2,3,0.989895090490185,15
4,9,3,1,525.6177775,15
4,9,3,2,1.32583189795732,15
4,9,3,3,0.992284207371686,15
4,9,4,1,521.594293,15
4,9,4,2,1.3247351687045,15
4,9,4,3,0.993310020261348,15
4,9,5,1,521.8896008,15
4,9,5,2,1.3606936910844,15
4,9,5,3,0.990440386763922,15
4,9,6,1,524.5039352,15
4,9,6,2,1.32720046825227,15
4,9,6,3,0.989618714186046,15
4,9,7,1,529.9017764,15
4,9,7,2,1.35155675408872,15
4,9,7,3,0.993088548917068,15
4,9,8,1,526.8042262,15
4,9,8,2,1.33356009323997,15
4,9,8,3,0.990290221419797,15
4,9,9,1,528.1207594,15
4,9,9,2,1.33850717999064,15
4,9,9,3,0.992000587098247,15
4,9,10,1,533.9888909,15
4,9,10,2,1.337327738998,15
4,9,10,3,0.990234485210255,15
4,9,11,1,527.805422799999,15
4,9,11,2,1.3586413021268,15
4,9,11,3,0.989842418837739,15
4,9,12,1,529.2091448,15
4,9,12,2,1.36157880092901,15
4,9,12,3,0.990737177515954,15
4,9,13,1,529.6935775,15
4,9,13,2,1.33835784622885,15
4,9,13,3,0.989567754856076,15
4,9,14,1,527.7900615,15
4,9,14,2,1.31008781836971,15
4,9,14,3,0.992375252547058,15
4,9,15,1,527.0859195,15
4,9,15,2,1.36661105696964,15
4,9,15,3,0.992758360136554,15
4,9,16,1,528.7003917,15
4,9,16,2,1.36550296935974,15
4,9,16,3,0.988816098181672,15
4,9,17,1,535.6651961,15
4,9,17,2,1.37020947368644,15
4,9,17,3,0.989970042931527,15
4,9,18,1,530.5903228,15
4,9,18,2,1.34218639752227,15
4,9,18,3,0.989320870571134,15
4,9,19,1,532.0682054,15
4,9,19,2,1.35931736741283,15
4,9,19,3,0.991062993095271,15
4,9,20,1,399.7464957,15
4,9,20,2,1.32646599183302,15
4,9,20,3,0.988883944870535,15
1,10,1,1,4.6790637,15
1,10,1,2,3.60105748181187,15
1,10,1,3,0,15
1,10,2,1,4.86053,15
1,10,2,2,3.61654233566736,15
1,10,2,3,0,15
1,10,3,1,4.3032312,15
1,10,3,2,3.65152327418488,15
1,10,3,3,0,15
1,10,4,1,4.284346,15
1,10,4,2,3.61727284369542,15
1,10,4,3,0,15
1,10,5,1,4.3664057,15
1,10,5,2,3.62774261587647,15
1,10,5,3,0,15
1,10,6,1,4.220019,15
1,10,6,2,3.66944073591709,15
1,10,6,3,0,15
1,10,7,1,4.4874846,15
1,10,7,2,3.69378486020942,15
1,10,7,3,0,15
1,10,8,1,4.8435596,15
1,10,8,2,3.62233860433728,15
1,10,8,3,0,15
1,10,9,1,4.4286393,15
1,10,9,2,3.59391970213994,15
1,10,9,3,0,15
1,10,10,1,4.217055,15
1,10,10,2,3.71299855131066,15
1,10,10,3,0,15
1,10,11,1,4.3811559,15
1,10,11,2,3.6895147258839,15
1,10,11,3,0,15
1,10,12,1,4.4941199,15
1,10,12,2,3.5983780412045,15
1,10,12,3,0,15
1,10,13,1,4.2500264,15
1,10,13,2,3.67543483961173,15
1,10,13,3,0,15
1,10,14,1,4.3392722,15
1,10,14,2,3.62540987438685,15
1,10,14,3,0,15
1,10,15,1,4.267572,15
1,10,15,2,3.62012032048266,15
1,10,15,3,0,15
1,10,16,1,4.8780151,15
1,10,16,2,3.68283568375479,15
1,10,16,3,0,15
1,10,17,1,4.4060734,15
1,10,17,2,3.60761035252613,15
1,10,17,3,0,15
1,10,18,1,4.2387472,15
1,10,18,2,3.64544824563441,15
1,10,18,3,0,15
1,10,19,1,4.3201989,15
1,10,19,2,3.59805571915779,15
1,10,19,3,0,15
1,10,20,1,3.2531395,15
1,10,20,2,3.66827221489859,15
1,10,20,3,0,15
2,10,1,1,7.9709907,15
2,10,1,2,2.69792892964502,15
2,10,1,3,0,15
2,10,2,1,7.8671196,15
2,10,2,2,3.48767542716112,15
2,10,2,3,0,15
2,10,3,1,7.1659993,15
2,10,3,2,3.87385386312869,15
2,10,3,3,0,15
2,10,4,1,6.8022109,15
2,10,4,2,3.8932398541153,15
2,10,4,3,0,15
2,10,5,1,7.4169824,15
2,10,5,2,3.79260054586887,15
2,10,5,3,0,15
2,10,6,1,6.54927589999999,15
2,10,6,2,3.72685613368118,15
2,10,6,3,0,15
2,10,7,1,7.53373159999999,15
2,10,7,2,2.61217889733121,15
2,10,7,3,0,15
2,10,8,1,7.6202991,15
2,10,8,2,3.34195495406579,15
2,10,8,3,0,15
2,10,9,1,7.4261467,15
2,10,9,2,2.84950761192769,15
2,10,9,3,0,15
2,10,10,1,7.4646368,15
2,10,10,2,3.18587661076338,15
2,10,10,3,0,15
2,10,11,1,7.4535618,15
2,10,11,2,2.92075167034192,15
2,10,11,3,0,15
2,10,12,1,7.64034829999999,15
2,10,12,2,2.84213971404734,15
2,10,12,3,0,15
2,10,13,1,7.3765084,15
2,10,13,2,2.6348491281022,15
2,10,13,3,0,15
2,10,14,1,8.1524297,15
2,10,14,2,2.86067436824088,15
2,10,14,3,0,15
2,10,15,1,7.40334720000001,15
2,10,15,2,3.14181365446398,15
2,10,15,3,0,15
2,10,16,1,7.032032,15
2,10,16,2,3.99442252599682,15
2,10,16,3,0,15
2,10,17,1,7.5343505,15
2,10,17,2,3.13497828242119,15
2,10,17,3,0,15
2,10,18,1,7.5602895,15
2,10,18,2,2.65232870647093,15
2,10,18,3,0,15
2,10,19,1,6.91625919999999,15
2,10,19,2,3.91223538854188,15
2,10,19,3,0,15
2,10,20,1,5.60773530000001,15
2,10,20,2,3.24184962066311,15
2,10,20,3,0,15
3,10,1,1,37.5856266,15
3,10,1,2,3.60308537515612,15
3,10,1,3,0,15
3,10,2,1,36.4673114000001,15
3,10,2,2,3.6016672501807,15
3,10,2,3,0,15
3,10,3,1,35.7807167,15
3,10,3,2,3.60238566838446,15
3,10,3,3,0,15
3,10,4,1,35.8351515,15
3,10,4,2,3.6067693643781,15
3,10,4,3,0,15
3,10,5,1,35.9187398,15
3,10,5,2,3.60356641011765,15
3,10,5,3,0,15
3,10,6,1,35.7187302,15
3,10,6,2,3.60645509488303,15
3,10,6,3,0,15
3,10,7,1,35.5727933,15
3,10,7,2,3.59970322170028,15
3,10,7,3,0,15
3,10,8,1,36.1008066,15
3,10,8,2,3.60571603706287,15
3,10,8,3,0,15
3,10,9,1,35.800364,15
3,10,9,2,3.60408771880863,15
3,10,9,3,0,15
3,10,10,1,36.3418866,15
3,10,10,2,3.59241052028168,15
3,10,10,3,0,15
3,10,11,1,35.5499486,15
3,10,11,2,3.60348315078773,15
3,10,11,3,0,15
3,10,12,1,36.5550228,15
3,10,12,2,3.60310136801432,15
3,10,12,3,0,15
3,10,13,1,36.1814987,15
3,10,13,2,3.6048694062216,15
3,10,13,3,0,15
3,10,14,1,36.0204397,15
3,10,14,2,3.60863540983544,15
3,10,14,3,0,15
3,10,15,1,36.2425525,15
3,10,15,2,3.60524755306311,15
3,10,15,3,0,15
3,10,16,1,35.5253757,15
3,10,16,2,3.60235646850842,15
3,10,16,3,0,15
3,10,17,1,35.7812407,15
3,10,17,2,3.597486731259,15
3,10,17,3,0,15
3,10,18,1,36.2123768,15
3,10,18,2,3.60720770355054,15
3,10,18,3,0,15
3,10,19,1,36.0400165,15
3,10,19,2,3.60540059936095,15
3,10,19,3,0,15
3,10,20,1,27.2313948,15
3,10,20,2,3.60342282158848,15
3,10,20,3,0,15
4,10,1,1,555.6153702,15
4,10,1,2,3.36156665414434,15
4,10,1,3,0,15
4,10,2,1,552.9619453,15
4,10,2,2,3.23356329595311,15
4,10,2,3,0,15
4,10,3,1,559.9596691,15
4,10,3,2,3.38191233772346,15
4,10,3,3,0,15
4,10,4,1,557.8236975,15
4,10,4,2,2.94626475859043,15
4,10,4,3,0,15
4,10,5,1,562.966040999999,15
4,10,5,2,3.3469557806845,15
4,10,5,3,0,15
4,10,6,1,561.473293,15
4,10,6,2,3.40737202456863,15
4,10,6,3,0,15
4,10,7,1,565.0444611,15
4,10,7,2,3.34088889889211,15
4,10,7,3,0,15
4,10,8,1,560.9263263,15
4,10,8,2,3.17020505048267,15
4,10,8,3,0,15
4,10,9,1,558.401683500001,15
4,10,9,2,3.38094457017484,15
4,10,9,3,0,15
4,10,10,1,567.4519662,15
4,10,10,2,3.28120954857035,15
4,10,10,3,0,15
4,10,11,1,560.054120800001,15
4,10,11,2,3.39676773862699,15
4,10,11,3,0,15
4,10,12,1,564.72795,15
4,10,12,2,3.51271414407247,15
4,10,12,3,0,15
4,10,13,1,564.8401273,15
4,10,13,2,3.38797334085325,15
4,10,13,3,0,15
4,10,14,1,563.6342368,15
4,10,14,2,3.10692619726857,15
4,10,14,3,0,15
4,10,15,1,559.7484348,15
4,10,15,2,3.02309365459645,15
4,10,15,3,0,15
4,10,16,1,563.724881700001,15
4,10,16,2,2.93681550589007,15
4,10,16,3,0,15
4,10,17,1,569.9844695,15
4,10,17,2,2.99181936523241,15
4,10,17,3,0,15
4,10,18,1,568.1928572,15
4,10,18,2,3.34029999556566,15
4,10,18,3,0,15
4,10,19,1,567.1345311,15
4,10,19,2,2.95445883287793,15
4,10,19,3,0,15
4,10,20,1,467.290807,15
4,10,20,2,3.35191408596916,15
4,10,20,3,0,15
1,11,1,1,4.1244698,15
1,11,1,2,2.89806724203155,15
1,11,1,3,0.751426600514708,15
1,11,2,1,4.51693119999999,15
1,11,2,2,2.92192597393894,15
1,11,2,3,0.706451551644545,15
1,11,3,1,4.1016665,15
1,11,3,2,2.87800716693447,15
1,11,3,3,0.70270152534298,15
1,11,4,1,4.1175004,15
1,11,4,2,2.91246045411719,15
1,11,4,3,0.686273055794123,15
1,11,5,1,4.1711552,15
1,11,5,2,2.90582693789651,15
1,11,5,3,0.598882317105353,15
1,11,6,1,4.1816562,15
1,11,6,2,2.91137781914571,15
1,11,6,3,0.736984892095397,15
1,11,7,1,4.1270122,15
1,11,7,2,2.88464135964996,15
1,11,7,3,0.657342423621252,15
1,11,8,1,4.3055883,15
1,11,8,2,2.90306621360183,15
1,11,8,3,0.669812899155781,15
1,11,9,1,4.25532190000001,15
1,11,9,2,2.8939667320259,15
1,11,9,3,0.707963753823202,15
1,11,10,1,4.158861,15
1,11,10,2,2.89428369955255,15
1,11,10,3,0.633293339450353,15
1,11,11,1,4.083519,15
1,11,11,2,2.92076996315615,15
1,11,11,3,0.668154748218843,15
1,11,12,1,4.2092963,15
1,11,12,2,2.93318803574455,15
1,11,12,3,0.726017706700211,15
1,11,13,1,4.2173881,15
1,11,13,2,2.92538595351746,15
1,11,13,3,0.651278674340945,15
1,11,14,1,4.1116766,15
1,11,14,2,2.89081887670956,15
1,11,14,3,0.672203909856458,15
1,11,15,1,4.0881022,15
1,11,15,2,2.91618456042321,15
1,11,15,3,0.619732106518396,15
1,11,16,1,4.1101702,15
1,11,16,2,2.91130092920601,15
1,11,16,3,0.67621658123684,15
1,11,17,1,4.3606706,15
1,11,17,2,2.91897053560159,15
1,11,17,3,0.629338375929866,15
1,11,18,1,4.1328826,15
1,11,18,2,2.90590804874313,15
1,11,18,3,0.758966104675817,15
1,11,19,1,4.1873607,15
1,11,19,2,2.8927856288932,15
1,11,19,3,0.622682439461326,15
1,11,20,1,3.5709509,15
1,11,20,2,2.91339111529058,15
1,11,20,3,0.699328883924461,15
2,11,1,1,6.2704639,15
2,11,1,2,3.06266166665138,15
2,11,1,3,0.980351305573853,15
2,11,2,1,6.6899754,15
2,11,2,2,3.06429092126986,15
2,11,2,3,0.979953212353322,15
2,11,3,1,6.29393960000001,15
2,11,3,2,3.05918995025997,15
2,11,3,3,0.978922541993018,15
2,11,4,1,6.03603069999999,15
2,11,4,2,3.05831277091455,15
2,11,4,3,0.979337504642979,15
2,11,5,1,6.11321410000001,15
2,11,5,2,3.05998667115016,15
2,11,5,3,0.980123770641559,15
2,11,6,1,6.1349983,15
2,11,6,2,3.06314067145941,15
2,11,6,3,0.980276899225266,15
2,11,7,1,6.2695055,15
2,11,7,2,3.06017938147601,15
2,11,7,3,0.975425055787774,15
2,11,8,1,6.1238406,15
2,11,8,2,3.06262218857691,15
2,11,8,3,0.974938647311008,15
2,11,9,1,6.0409569,15
2,11,9,2,3.05842953465784,15
2,11,9,3,0.979663364269446,15
2,11,10,1,6.2492936,15
2,11,10,2,3.05842905439798,15
2,11,10,3,0.978911078198813,15
2,11,11,1,6.68947530000001,15
2,11,11,2,3.03998304104866,15
2,11,11,3,0.970827368092762,15
2,11,12,1,6.3340043,15
2,11,12,2,3.06324496388664,15
2,11,12,3,0.983500524940467,15
2,11,13,1,6.1538625,15
2,11,13,2,3.05782533612917,15
2,11,13,3,0.972766164042658,15
2,11,14,1,6.17100179999999,15
2,11,14,2,3.06054566999985,15
2,11,14,3,0.983519192262588,15
2,11,15,1,6.30671760000001,15
2,11,15,2,3.063837027191,15
2,11,15,3,0.978159667436663,15
2,11,16,1,6.3248287,15
2,11,16,2,3.06179498279247,15
2,11,16,3,0.981551283489593,15
2,11,17,1,6.2853521,15
2,11,17,2,3.06206386759788,15
2,11,17,3,0.974008946465111,15
2,11,18,1,6.297965,15
2,11,18,2,3.05479870214044,15
2,11,18,3,0.97797279842051,15
2,11,19,1,6.1727567,15
2,11,19,2,3.05774237155378,15
2,11,19,3,0.978340472947228,15
2,11,20,1,5.5248483,15
2,11,20,2,3.06147848681803,15
2,11,20,3,0.986476426665866,15
3,11,1,1,35.1227928,15
3,11,1,2,3.93653684873403,15
3,11,1,3,0.285940308093617,15
3,11,2,1,35.1090331,15
3,11,2,2,3.96140273663025,15
3,11,2,3,0.383803746088075,15
3,11,3,1,36.2734504,15
3,11,3,2,3.95416395599874,15
3,11,3,3,0.336472664717485,15
3,11,4,1,34.2354804,15
3,11,4,2,3.95886399938282,15
3,11,4,3,0.358840771250178,15
3,11,5,1,34.4643436,15
3,11,5,2,3.9311751133456,15
3,11,5,3,0.429581644568347,15
3,11,6,1,34.4575608,15
3,11,6,2,3.99554525852998,15
3,11,6,3,0.294132395491949,15
3,11,7,1,34.796229,15
3,11,7,2,3.9410313077952,15
3,11,7,3,0.348126938292387,15
3,11,8,1,34.0329025,15
3,11,8,2,3.99019871671197,15
3,11,8,3,0.312055615071927,15
3,11,9,1,33.5243956,15
3,11,9,2,3.97373222026465,15
3,11,9,3,0.296698716315507,15
3,11,10,1,34.1049133,15
3,11,10,2,3.97255539584566,15
3,11,10,3,0.294380875893469,15
3,11,11,1,35.0801434,15
3,11,11,2,3.93800446763879,15
3,11,11,3,0.396038763975125,15
3,11,12,1,34.2242505,15
3,11,12,2,4.00535458010365,15
3,11,12,3,0.416684655790087,15
3,11,13,1,34.4813043,15
3,11,13,2,3.93667600138069,15
3,11,13,3,0.30709390701848,15
3,11,14,1,34.9590901000001,15
3,11,14,2,3.92678419874969,15
3,11,14,3,0.406969739967442,15
3,11,15,1,35.7544755,15
3,11,15,2,3.9040151714337,15
3,11,15,3,0.299020878335541,15
3,11,16,1,34.5145124,15
3,11,16,2,3.93316143027806,15
3,11,16,3,0.446211451801829,15
3,11,17,1,34.8273664,15
3,11,17,2,3.92917996519869,15
3,11,17,3,0.393353966177361,15
3,11,18,1,34.7782866,15
3,11,18,2,3.99669242563157,15
3,11,18,3,0.240168949964796,15
3,11,19,1,33.8578631,15
3,11,19,2,3.97310783793558,15
3,11,19,3,0.307678864686267,15
3,11,20,1,30.2408243,15
3,11,20,2,3.91693477802334,15
3,11,20,3,0.321403898777009,15
4,11,1,1,529.452355,15
4,11,1,2,2.97820182679577,15
4,11,1,3,0.953486561941061,15
4,11,2,1,525.884585,15
4,11,2,2,2.97001750131852,15
4,11,2,3,0.957929593780857,15
4,11,3,1,521.5876834,15
4,11,3,2,2.87332763081544,15
4,11,3,3,0.929756760756935,15
4,11,4,1,527.341405400001,15
4,11,4,2,3.03586965828443,15
4,11,4,3,0.950860726834671,15
4,11,5,1,527.6807143,15
4,11,5,2,2.99818198020897,15
4,11,5,3,0.959161691096089,15
4,11,6,1,535.1508173,15
4,11,6,2,3.13885385105622,15
4,11,6,3,0.930285464129196,15
4,11,7,1,531.7549833,15
4,11,7,2,2.9664451087079,15
4,11,7,3,0.930826613798705,15
4,11,8,1,525.7971507,15
4,11,8,2,3.08522562273536,15
4,11,8,3,0.945591448536668,15
4,11,9,1,541.242705,15
4,11,9,2,3.14678940545224,15
4,11,9,3,0.915615640064963,15
4,11,10,1,516.4146454,15
4,11,10,2,3.1594261493006,15
4,11,10,3,0.929898149680481,15
4,11,11,1,516.6130713,15
4,11,11,2,3.30403883203725,15
4,11,11,3,0.928715587066709,15
4,11,12,1,539.2744071,15
4,11,12,2,3.00786983202307,15
4,11,12,3,0.952598053355929,15
4,11,13,1,527.7363406,15
4,11,13,2,3.14449260075179,15
4,11,13,3,0.943274655400033,15
4,11,14,1,525.2638836,15
4,11,14,2,3.31174878287926,15
4,11,14,3,0.905127835483828,15
4,11,15,1,520.8776195,15
4,11,15,2,3.04762031641329,15
4,11,15,3,0.939570157481454,15
4,11,16,1,539.1329128,15
4,11,16,2,3.23108583451763,15
4,11,16,3,0.922821722369006,15
4,11,17,1,528.7127474,15
4,11,17,2,3.17188212886003,15
4,11,17,3,0.918607614904926,15
4,11,18,1,526.2755074,15
4,11,18,2,3.20430484480188,15
4,11,18,3,0.916347005639412,15
4,11,19,1,526.428018999999,15
4,11,19,2,3.155513946361,15
4,11,19,3,0.933383587163351,15
4,11,20,1,462.9225765,15
4,11,20,2,2.97021589704093,15
4,11,20,3,0.943704634491945,15
1,12,1,1,4.123697,15
1,12,1,2,2.88098227624591,15
1,12,1,3,0.613628656189287,15
1,12,2,1,4.0113368,15
1,12,2,2,2.8878855458955,15
1,12,2,3,0.579260813104195,15
1,12,3,1,3.95541570000001,15
1,12,3,2,2.89003153689108,15
1,12,3,3,0.581636693015679,15
1,12,4,1,4.0395414,15
1,12,4,2,2.87389148925817,15
1,12,4,3,0.592587466733694,15
1,12,5,1,4.53646719999999,15
1,12,5,2,2.90394323138334,15
1,12,5,3,0.510018188107999,15
1,12,6,1,4.0205772,15
1,12,6,2,2.88982711288232,15
1,12,6,3,0.574463548299345,15
1,12,7,1,4.3142716,15
1,12,7,2,2.90640292118429,15
1,12,7,3,0.571802955852454,15
1,12,8,1,4.129387,15
1,12,8,2,2.90152564069135,15
1,12,8,3,0.569446293222654,15
1,12,9,1,4.2679145,15
1,12,9,2,2.91104366479033,15
1,12,9,3,0.549984953331845,15
1,12,10,1,4.0384824,15
1,12,10,2,2.90267206382736,15
1,12,10,3,0.569623900149027,15
1,12,11,1,4.0944957,15
1,12,11,2,2.88059644576609,15
1,12,11,3,0.597414086113449,15
1,12,12,1,4.0067487,15
1,12,12,2,2.89032325901538,15
1,12,12,3,0.576946401369233,15
1,12,13,1,4.1619889,15
1,12,13,2,2.89398629432451,15
1,12,13,3,0.504679661788734,15
1,12,14,1,4.0593475,15
1,12,14,2,2.9029471879372,15
1,12,14,3,0.583895791886239,15
1,12,15,1,4.2539534,15
1,12,15,2,2.88515098390872,15
1,12,15,3,0.554763219770204,15
1,12,16,1,4.3968035,15
1,12,16,2,2.89449649464428,15
1,12,16,3,0.51933912581223,15
1,12,17,1,4.040951,15
1,12,17,2,2.90418878819092,15
1,12,17,3,0.574921103164947,15
1,12,18,1,4.2665422,15
1,12,18,2,2.9113334795912,15
