Algorithm,Problem,Exp,obj,Indicator,value
MOEA/D,F8,1,3D,HV,0.432482178088456
MOEA/D,F8,1,5D,HV,0.504670554131359
MOEA/D,F8,1,7D,HV,0.674741977416724
MOEA/D,F8,1,10D,HV,0.50248641629381
MOEA/D,F8,1,15D,HV,0.00577418705140812
MOEA/D,F8,2,3D,HV,0.395684355076502
MOEA/D,F8,2,5D,HV,0.500794717887532
MOEA/D,F8,2,7D,HV,0.6498313286684
MOEA/D,F8,2,10D,HV,0.647708429439286
MOEA/D,F8,2,15D,HV,0.187155261642302
MOEA/D,F8,3,3D,HV,0.17343115982321
MOEA/D,F8,3,5D,HV,0.54896719751801
MOEA/D,F8,3,7D,HV,0.637513989538957
MOEA/D,F8,3,10D,HV,0.32688485083081
MOEA/D,F8,3,15D,HV,0.226106162007209
MOEA/D,F8,4,3D,HV,0
MOEA/D,F8,4,5D,HV,0.515680622118995
MOEA/D,F8,4,7D,HV,0.419619467353903
MOEA/D,F8,4,10D,HV,0.252489014672728
MOEA/D,F8,4,15D,HV,0.169848339156456
MOEA/D,F8,5,3D,HV,0.435011694129584
MOEA/D,F8,5,5D,HV,0.48304425802476
MOEA/D,F8,5,7D,HV,0.676716606722408
MOEA/D,F8,5,10D,HV,0.531538706711409
MOEA/D,F8,5,15D,HV,0.18963400814429
MOEA/D,F8,6,3D,HV,0.678995568864681
MOEA/D,F8,6,5D,HV,0.592403939671422
MOEA/D,F8,6,7D,HV,0.70856380844424
MOEA/D,F8,6,10D,HV,0.445619686195094
MOEA/D,F8,6,15D,HV,0.262688540353998
MOEA/D,F8,7,3D,HV,0.694063925861518
MOEA/D,F8,7,5D,HV,0.559809275701186
MOEA/D,F8,7,7D,HV,0.673892897447289
MOEA/D,F8,7,10D,HV,0.468641508068112
MOEA/D,F8,7,15D,HV,0.0118200338310151
MOEA/D,F8,8,3D,HV,0.34192228671021
MOEA/D,F8,8,5D,HV,0.53005852661527
MOEA/D,F8,8,7D,HV,0.645836734036273
MOEA/D,F8,8,10D,HV,0.702428216977004
MOEA/D,F8,8,15D,HV,0.205981677226967
MOEA/D,F8,9,3D,HV,0.307810451482374
MOEA/D,F8,9,5D,HV,0.522988531062444
MOEA/D,F8,9,7D,HV,0.154769527689511
MOEA/D,F8,9,10D,HV,0.503186051907074
MOEA/D,F8,9,15D,HV,0.0322589647631057
MOEA/D,F8,10,3D,HV,0.427352192869531
MOEA/D,F8,10,5D,HV,0.53104427943722
MOEA/D,F8,10,7D,HV,0.68738222266671
MOEA/D,F8,10,10D,HV,0.404331980166736
MOEA/D,F8,10,15D,HV,0.278142580189226
MOEA/D,F8,11,3D,HV,0.408089061974014
MOEA/D,F8,11,5D,HV,0.47065073040288
MOEA/D,F8,11,7D,HV,0.726082050645978
MOEA/D,F8,11,10D,HV,0.659720982971774
MOEA/D,F8,11,15D,HV,0.202516999529843
MOEA/D,F8,12,3D,HV,0.263561152539162
MOEA/D,F8,12,5D,HV,0.474099628258238
MOEA/D,F8,12,7D,HV,0.695485088477771
MOEA/D,F8,12,10D,HV,0.572649083612005
MOEA/D,F8,12,15D,HV,0
MOEA/D,F8,13,3D,HV,0.611617295761203
MOEA/D,F8,13,5D,HV,0.487132451673693
MOEA/D,F8,13,7D,HV,0.690239983922815
MOEA/D,F8,13,10D,HV,0
MOEA/D,F8,13,15D,HV,0.203664200635437
MOEA/D,F8,14,3D,HV,0.420404374008552
MOEA/D,F8,14,5D,HV,0.508697759629547
MOEA/D,F8,14,7D,HV,0.666115228888865
MOEA/D,F8,14,10D,HV,0.752457738003695
MOEA/D,F8,14,15D,HV,0.0546242225836611
MOEA/D,F8,15,3D,HV,0.414224799969472
MOEA/D,F8,15,5D,HV,0.490458841492139
MOEA/D,F8,15,7D,HV,0.687868143047287
MOEA/D,F8,15,10D,HV,0.324713067088213
MOEA/D,F8,15,15D,HV,0.178760927479559
MOEA/D,F8,16,3D,HV,0.545954178254308
MOEA/D,F8,16,5D,HV,0.791183036871968
MOEA/D,F8,16,7D,HV,0.710276478625617
MOEA/D,F8,16,10D,HV,0.302829746241277
MOEA/D,F8,16,15D,HV,0.0387460258449854
MOEA/D,F8,17,3D,HV,0.207939852625325
MOEA/D,F8,17,5D,HV,0.530030004127666
MOEA/D,F8,17,7D,HV,0.555633502802068
MOEA/D,F8,17,10D,HV,0.708825818292885
MOEA/D,F8,17,15D,HV,0.0853164311943953
MOEA/D,F8,18,3D,HV,0.366397411782549
MOEA/D,F8,18,5D,HV,0.785239415144476
MOEA/D,F8,18,7D,HV,0.427511081221854
MOEA/D,F8,18,10D,HV,0.363817886056516
MOEA/D,F8,18,15D,HV,0.00576647722522179
MOEA/D,F8,19,3D,HV,0.666238674773455
MOEA/D,F8,19,5D,HV,0.782108187642318
MOEA/D,F8,19,7D,HV,0.682962207689168
MOEA/D,F8,19,10D,HV,0.319213974297635
MOEA/D,F8,19,15D,HV,0.0410770675210642
MOEA/D,F8,20,3D,HV,0.203011859051813
MOEA/D,F8,20,5D,HV,0.415754636338552
MOEA/D,F8,20,7D,HV,0.629274742778355
MOEA/D,F8,20,10D,HV,0.463704376940547
MOEA/D,F8,20,15D,HV,0.105069970295046
MOEA/D,F9,1,3D,HV,0.181957121656518
MOEA/D,F9,1,5D,HV,0.181818939867983
MOEA/D,F9,1,7D,HV,0.246974649658036
MOEA/D,F9,1,10D,HV,0.484380012300481
MOEA/D,F9,1,15D,HV,0.136652455189424
MOEA/D,F9,2,3D,HV,0
MOEA/D,F9,2,5D,HV,0.199139344775915
MOEA/D,F9,2,7D,HV,0.258568768580725
MOEA/D,F9,2,10D,HV,0.450501880110326
MOEA/D,F9,2,15D,HV,0.110313933493896
MOEA/D,F9,3,3D,HV,0.375889212615787
MOEA/D,F9,3,5D,HV,0.223770136091268
MOEA/D,F9,3,7D,HV,0.230455745458081
MOEA/D,F9,3,10D,HV,0.405460596139943
MOEA/D,F9,3,15D,HV,0.155916556396615
MOEA/D,F9,4,3D,HV,0.508245670190711
MOEA/D,F9,4,5D,HV,0.193334909387797
MOEA/D,F9,4,7D,HV,0.185709348575975
MOEA/D,F9,4,10D,HV,0
MOEA/D,F9,4,15D,HV,0.170658985558981
MOEA/D,F9,5,3D,HV,0.228773058432029
MOEA/D,F9,5,5D,HV,0.223022109331903
MOEA/D,F9,5,7D,HV,0.14567403353091
MOEA/D,F9,5,10D,HV,0.435797098481354
MOEA/D,F9,5,15D,HV,0
MOEA/D,F9,6,3D,HV,0.587716372042929
MOEA/D,F9,6,5D,HV,0.166109137982818
MOEA/D,F9,6,7D,HV,0.160297805302769
MOEA/D,F9,6,10D,HV,0.418504171784603
MOEA/D,F9,6,15D,HV,0.230677233017717
MOEA/D,F9,7,3D,HV,0.225994779127043
MOEA/D,F9,7,5D,HV,0.237270300946603
MOEA/D,F9,7,7D,HV,0.268873417837718
MOEA/D,F9,7,10D,HV,0.462315097959591
MOEA/D,F9,7,15D,HV,0.0189858283235193
MOEA/D,F9,8,3D,HV,0.167134276111896
MOEA/D,F9,8,5D,HV,0.243922612588745
MOEA/D,F9,8,7D,HV,0.0924775461309358
MOEA/D,F9,8,10D,HV,0.413721298272969
MOEA/D,F9,8,15D,HV,0.199262498049172
MOEA/D,F9,9,3D,HV,0.429360102938103
MOEA/D,F9,9,5D,HV,0.232384678462095
MOEA/D,F9,9,7D,HV,0.284702484390467
MOEA/D,F9,9,10D,HV,0.487924863362986
MOEA/D,F9,9,15D,HV,0.0582901181317608
MOEA/D,F9,10,3D,HV,0.56805113296397
MOEA/D,F9,10,5D,HV,0.119196039027097
MOEA/D,F9,10,7D,HV,0.185812643416405
MOEA/D,F9,10,10D,HV,0.440412409869963
MOEA/D,F9,10,15D,HV,0.121002687169129
MOEA/D,F9,11,3D,HV,0.0856861332871083
MOEA/D,F9,11,5D,HV,0
MOEA/D,F9,11,7D,HV,0.249528130363709
MOEA/D,F9,11,10D,HV,0.459185993362498
MOEA/D,F9,11,15D,HV,0.0405622404931213
MOEA/D,F9,12,3D,HV,0.20050486213312
MOEA/D,F9,12,5D,HV,0.0967516998340497
MOEA/D,F9,12,7D,HV,0
MOEA/D,F9,12,10D,HV,0.464932349855607
MOEA/D,F9,12,15D,HV,0.173683412573103
MOEA/D,F9,13,3D,HV,0.523646359489473
MOEA/D,F9,13,5D,HV,0.172103432003937
MOEA/D,F9,13,7D,HV,0.139363096110662
MOEA/D,F9,13,10D,HV,0.442190980980661
MOEA/D,F9,13,15D,HV,0.0147989750494221
MOEA/D,F9,14,3D,HV,0.239567041834414
MOEA/D,F9,14,5D,HV,0.270269736507836
MOEA/D,F9,14,7D,HV,0.349559384595725
MOEA/D,F9,14,10D,HV,0.447742156759528
MOEA/D,F9,14,15D,HV,0.101784331002197
MOEA/D,F9,15,3D,HV,0.102939882016773
MOEA/D,F9,15,5D,HV,0.207372391009011
MOEA/D,F9,15,7D,HV,0.285137518285278
MOEA/D,F9,15,10D,HV,0.469032691114464
MOEA/D,F9,15,15D,HV,0.0742531907763125
MOEA/D,F9,16,3D,HV,0.427526371305041
MOEA/D,F9,16,5D,HV,0.313485824901199
MOEA/D,F9,16,7D,HV,0.291755347189714
MOEA/D,F9,16,10D,HV,0.363299297362493
MOEA/D,F9,16,15D,HV,0.167129315838
MOEA/D,F9,17,3D,HV,0.500951600964909
MOEA/D,F9,17,5D,HV,0.269761200134513
MOEA/D,F9,17,7D,HV,0.222528961868074
MOEA/D,F9,17,10D,HV,0.429437951108336
MOEA/D,F9,17,15D,HV,0.214550036088492
MOEA/D,F9,18,3D,HV,0.449089623404649
MOEA/D,F9,18,5D,HV,0.213093998876774
MOEA/D,F9,18,7D,HV,0.235268678142432
MOEA/D,F9,18,10D,HV,0.489730879295752
MOEA/D,F9,18,15D,HV,0.157763746491613
MOEA/D,F9,19,3D,HV,0.0242431761602833
MOEA/D,F9,19,5D,HV,0.115115576265174
MOEA/D,F9,19,7D,HV,0.364658853340343
MOEA/D,F9,19,10D,HV,0.46478754575246
MOEA/D,F9,19,15D,HV,0.262422842328801
MOEA/D,F9,20,3D,HV,0.152305729504861
MOEA/D,F9,20,5D,HV,0.232488272814477
MOEA/D,F9,20,7D,HV,0.208114167575888
MOEA/D,F9,20,10D,HV,0.492400488672083
MOEA/D,F9,20,15D,HV,0.0981048250353157
MOEA/D,F10,1,3D,HV,0.516356667129705
MOEA/D,F10,1,5D,HV,0.524956120196706
MOEA/D,F10,1,7D,HV,0
MOEA/D,F10,1,10D,HV,0
MOEA/D,F10,1,15D,HV,1
MOEA/D,F10,2,3D,HV,0.554497374851013
MOEA/D,F10,2,5D,HV,0.350372362536347
MOEA/D,F10,2,7D,HV,0
MOEA/D,F10,2,10D,HV,0
MOEA/D,F10,2,15D,HV,1
MOEA/D,F10,3,3D,HV,0.501161236682504
MOEA/D,F10,3,5D,HV,0.548282236585159
MOEA/D,F10,3,7D,HV,0
MOEA/D,F10,3,10D,HV,0
MOEA/D,F10,3,15D,HV,1
MOEA/D,F10,4,3D,HV,0.570452852574227
MOEA/D,F10,4,5D,HV,0.383113851327009
MOEA/D,F10,4,7D,HV,0
MOEA/D,F10,4,10D,HV,0
MOEA/D,F10,4,15D,HV,1
MOEA/D,F10,5,3D,HV,0.554239691963216
MOEA/D,F10,5,5D,HV,0.370537180665027
MOEA/D,F10,5,7D,HV,0
MOEA/D,F10,5,10D,HV,0
MOEA/D,F10,5,15D,HV,1
MOEA/D,F10,6,3D,HV,0.533396690260058
MOEA/D,F10,6,5D,HV,0.0543285745293204
MOEA/D,F10,6,7D,HV,0
MOEA/D,F10,6,10D,HV,0
MOEA/D,F10,6,15D,HV,1
MOEA/D,F10,7,3D,HV,0.55712617284742
MOEA/D,F10,7,5D,HV,0.267974246508773
MOEA/D,F10,7,7D,HV,0
MOEA/D,F10,7,10D,HV,0
MOEA/D,F10,7,15D,HV,1
MOEA/D,F10,8,3D,HV,0.561383149026959
MOEA/D,F10,8,5D,HV,0.544545109487491
MOEA/D,F10,8,7D,HV,0
MOEA/D,F10,8,10D,HV,0
MOEA/D,F10,8,15D,HV,1
MOEA/D,F10,9,3D,HV,0.559698503044435
MOEA/D,F10,9,5D,HV,0.400494539055511
MOEA/D,F10,9,7D,HV,0
MOEA/D,F10,9,10D,HV,0
MOEA/D,F10,9,15D,HV,1
MOEA/D,F10,10,3D,HV,0
MOEA/D,F10,10,5D,HV,0.344876608414231
MOEA/D,F10,10,7D,HV,0
MOEA/D,F10,10,10D,HV,0
MOEA/D,F10,10,15D,HV,1
MOEA/D,F10,11,3D,HV,0.55535450157765
MOEA/D,F10,11,5D,HV,0.496963373349727
MOEA/D,F10,11,7D,HV,0
MOEA/D,F10,11,10D,HV,0
MOEA/D,F10,11,15D,HV,1
MOEA/D,F10,12,3D,HV,0.558588707618279
MOEA/D,F10,12,5D,HV,0.200284525301077
MOEA/D,F10,12,7D,HV,0
MOEA/D,F10,12,10D,HV,0
MOEA/D,F10,12,15D,HV,1
MOEA/D,F10,13,3D,HV,0.256174172282097
MOEA/D,F10,13,5D,HV,0.3085388035429
MOEA/D,F10,13,7D,HV,0
MOEA/D,F10,13,10D,HV,0
MOEA/D,F10,13,15D,HV,1
MOEA/D,F10,14,3D,HV,0.575312975034148
MOEA/D,F10,14,5D,HV,0.486800293633246
MOEA/D,F10,14,7D,HV,0
MOEA/D,F10,14,10D,HV,0
MOEA/D,F10,14,15D,HV,1
MOEA/D,F10,15,3D,HV,0.59405755555623
MOEA/D,F10,15,5D,HV,0
MOEA/D,F10,15,7D,HV,0
MOEA/D,F10,15,10D,HV,0
MOEA/D,F10,15,15D,HV,1
MOEA/D,F10,16,3D,HV,0.579988970915205
MOEA/D,F10,16,5D,HV,0.356092992284399
MOEA/D,F10,16,7D,HV,0
MOEA/D,F10,16,10D,HV,0
MOEA/D,F10,16,15D,HV,1
MOEA/D,F10,17,3D,HV,0.517776209128981
MOEA/D,F10,17,5D,HV,0.49112977414608
MOEA/D,F10,17,7D,HV,0
MOEA/D,F10,17,10D,HV,0
MOEA/D,F10,17,15D,HV,1
MOEA/D,F10,18,3D,HV,0.561665431025778
MOEA/D,F10,18,5D,HV,0.101913474952724
MOEA/D,F10,18,7D,HV,0
MOEA/D,F10,18,10D,HV,0
MOEA/D,F10,18,15D,HV,1
MOEA/D,F10,19,3D,HV,0.195013371645049
MOEA/D,F10,19,5D,HV,0.2712185081428
MOEA/D,F10,19,7D,HV,0
MOEA/D,F10,19,10D,HV,0
MOEA/D,F10,19,15D,HV,1
MOEA/D,F10,20,3D,HV,0.590908869985888
MOEA/D,F10,20,5D,HV,0.430316469951653
MOEA/D,F10,20,7D,HV,0
MOEA/D,F10,20,10D,HV,0
MOEA/D,F10,20,15D,HV,1
MOEA/D,F11,1,3D,HV,0.4824547506975
MOEA/D,F11,1,5D,HV,0.0852320510292093
MOEA/D,F11,1,7D,HV,0.147589279257751
MOEA/D,F11,1,10D,HV,0.0589091454848389
MOEA/D,F11,1,15D,HV,0.0613304295585323
MOEA/D,F11,2,3D,HV,0.425038949203756
MOEA/D,F11,2,5D,HV,0.507322424478605
MOEA/D,F11,2,7D,HV,0.157646706643102
MOEA/D,F11,2,10D,HV,0.159579202948879
MOEA/D,F11,2,15D,HV,0.1924606152389
MOEA/D,F11,3,3D,HV,0.536335496195472
MOEA/D,F11,3,5D,HV,0.582724801454697
MOEA/D,F11,3,7D,HV,0.114418127842122
MOEA/D,F11,3,10D,HV,0.0515347537894852
MOEA/D,F11,3,15D,HV,0.129040265251507
MOEA/D,F11,4,3D,HV,0.455590590557221
MOEA/D,F11,4,5D,HV,0.536393584445674
MOEA/D,F11,4,7D,HV,0.114255974575054
MOEA/D,F11,4,10D,HV,0.129780868669484
MOEA/D,F11,4,15D,HV,0.159011968913874
MOEA/D,F11,5,3D,HV,0.472795361232668
MOEA/D,F11,5,5D,HV,0.573469159402994
MOEA/D,F11,5,7D,HV,0.183054513433578
MOEA/D,F11,5,10D,HV,0.0665969344717427
MOEA/D,F11,5,15D,HV,0.253799808412504
MOEA/D,F11,6,3D,HV,0.406053022768672
MOEA/D,F11,6,5D,HV,0.405110022113419
MOEA/D,F11,6,7D,HV,0.24432342806592
MOEA/D,F11,6,10D,HV,0.123597927766455
MOEA/D,F11,6,15D,HV,0.0723072556712007
MOEA/D,F11,7,3D,HV,0.578129838877877
MOEA/D,F11,7,5D,HV,0.387418095943242
MOEA/D,F11,7,7D,HV,0.193036595416434
MOEA/D,F11,7,10D,HV,0.0674678997352871
MOEA/D,F11,7,15D,HV,0.144656179521076
MOEA/D,F11,8,3D,HV,0.291094509770429
MOEA/D,F11,8,5D,HV,0.462096108364293
MOEA/D,F11,8,7D,HV,0.241912631579043
MOEA/D,F11,8,10D,HV,0.0719148893700759
MOEA/D,F11,8,15D,HV,0.0963231206323889
MOEA/D,F11,9,3D,HV,0.53340129821459
MOEA/D,F11,9,5D,HV,0.423545287894554
MOEA/D,F11,9,7D,HV,0
MOEA/D,F11,9,10D,HV,0.0569651175539378
MOEA/D,F11,9,15D,HV,0.0757459466982584
MOEA/D,F11,10,3D,HV,0.511095519979222
MOEA/D,F11,10,5D,HV,0
MOEA/D,F11,10,7D,HV,0.240240626628165
MOEA/D,F11,10,10D,HV,0.0533526278494501
MOEA/D,F11,10,15D,HV,0.0726402020897713
MOEA/D,F11,11,3D,HV,0.430339298287162
MOEA/D,F11,11,5D,HV,0.406637937860472
MOEA/D,F11,11,7D,HV,0.154140674301852
MOEA/D,F11,11,10D,HV,0.0533322463743645
MOEA/D,F11,11,15D,HV,0.208854686407975
MOEA/D,F11,12,3D,HV,0.588795270633571
MOEA/D,F11,12,5D,HV,0.19790148096622
MOEA/D,F11,12,7D,HV,0.174678272074819
MOEA/D,F11,12,10D,HV,0.0422624083022923
MOEA/D,F11,12,15D,HV,0.236518742389598
MOEA/D,F11,13,3D,HV,0.440431324664668
MOEA/D,F11,13,5D,HV,0.471550594034614
MOEA/D,F11,13,7D,HV,0.234636886839531
MOEA/D,F11,13,10D,HV,0.149376453963513
MOEA/D,F11,13,15D,HV,0.0896747776794557
MOEA/D,F11,14,3D,HV,0.499090243637311
MOEA/D,F11,14,5D,HV,0.392060013127502
MOEA/D,F11,14,7D,HV,0.235340189233795
MOEA/D,F11,14,10D,HV,0.0635451354690105
MOEA/D,F11,14,15D,HV,0.223501432331834
MOEA/D,F11,15,3D,HV,0.52237837841531
MOEA/D,F11,15,5D,HV,0.159472514127158
MOEA/D,F11,15,7D,HV,0.146279726805644
MOEA/D,F11,15,10D,HV,0.160038926817378
MOEA/D,F11,15,15D,HV,0.0788574819468381
MOEA/D,F11,16,3D,HV,0.47573309975435
MOEA/D,F11,16,5D,HV,0.279473980601495
MOEA/D,F11,16,7D,HV,0.209066720030686
MOEA/D,F11,16,10D,HV,0.0691449234628982
MOEA/D,F11,16,15D,HV,0.276082590982218
MOEA/D,F11,17,3D,HV,0.497593859888851
MOEA/D,F11,17,5D,HV,0.306134107018339
MOEA/D,F11,17,7D,HV,0.184034523646569
MOEA/D,F11,17,10D,HV,0
MOEA/D,F11,17,15D,HV,0.205257244493509
MOEA/D,F11,18,3D,HV,0.515230749911304
MOEA/D,F11,18,5D,HV,0.508404085202018
MOEA/D,F11,18,7D,HV,0.263754933612273
MOEA/D,F11,18,10D,HV,0.0585751783997846
MOEA/D,F11,18,15D,HV,0
MOEA/D,F11,19,3D,HV,0.48126492403793
MOEA/D,F11,19,5D,HV,0.449665027785764
MOEA/D,F11,19,7D,HV,0.0377675166610593
MOEA/D,F11,19,10D,HV,0.0647738252003315
MOEA/D,F11,19,15D,HV,0.0904585801818407
MOEA/D,F11,20,3D,HV,0.435459637343104
MOEA/D,F11,20,5D,HV,0.363031157532621
MOEA/D,F11,20,7D,HV,0.129204180764001
MOEA/D,F11,20,10D,HV,0.266767291168431
MOEA/D,F11,20,15D,HV,0.108849169207441
MOEA/D,F12,1,3D,HV,0.324953807728719
MOEA/D,F12,1,5D,HV,0.377021501591002
MOEA/D,F12,1,7D,HV,0.0641044006976501
MOEA/D,F12,1,10D,HV,0.220926566859223
MOEA/D,F12,1,15D,HV,0.089921156514957
MOEA/D,F12,2,3D,HV,0.357080529840301
MOEA/D,F12,2,5D,HV,0.306855170866038
MOEA/D,F12,2,7D,HV,0.0149761841015383
MOEA/D,F12,2,10D,HV,0.0272860630784397
MOEA/D,F12,2,15D,HV,0.121158694115226
MOEA/D,F12,3,3D,HV,0.340721619574736
MOEA/D,F12,3,5D,HV,0.22984398233631
MOEA/D,F12,3,7D,HV,0.0924403175193925
MOEA/D,F12,3,10D,HV,0.144784305130887
MOEA/D,F12,3,15D,HV,0.125898168391562
MOEA/D,F12,4,3D,HV,0.347556787956859
MOEA/D,F12,4,5D,HV,0.491911392062146
MOEA/D,F12,4,7D,HV,0.136409952892563
MOEA/D,F12,4,10D,HV,0.209042713961693
MOEA/D,F12,4,15D,HV,0.174073833850175
MOEA/D,F12,5,3D,HV,0.716983933222734
MOEA/D,F12,5,5D,HV,0.437858801381205
MOEA/D,F12,5,7D,HV,0.116569000867934
MOEA/D,F12,5,10D,HV,0.189923650860937
MOEA/D,F12,5,15D,HV,0.245876907443872
MOEA/D,F12,6,3D,HV,0.647763616760107
MOEA/D,F12,6,5D,HV,0.182381801946746
MOEA/D,F12,6,7D,HV,0.0621594735360891
MOEA/D,F12,6,10D,HV,0.111963540379669
MOEA/D,F12,6,15D,HV,0.15696624818467
MOEA/D,F12,7,3D,HV,0.358389228573601
MOEA/D,F12,7,5D,HV,0.290597699461604
MOEA/D,F12,7,7D,HV,0.0503754028031922
MOEA/D,F12,7,10D,HV,0.152077607898345
MOEA/D,F12,7,15D,HV,0
MOEA/D,F12,8,3D,HV,0.338305819635341
MOEA/D,F12,8,5D,HV,0.451579405861182
MOEA/D,F12,8,7D,HV,0.0720708466978909
MOEA/D,F12,8,10D,HV,0.246903132317676
MOEA/D,F12,8,15D,HV,0.146109500551991
MOEA/D,F12,9,3D,HV,0.330440765724047
MOEA/D,F12,9,5D,HV,0.163005529433947
MOEA/D,F12,9,7D,HV,0.0439683263333359
MOEA/D,F12,9,10D,HV,0.122932633853484
MOEA/D,F12,9,15D,HV,0.175278115804431
MOEA/D,F12,10,3D,HV,0.353232153659058
MOEA/D,F12,10,5D,HV,0.398491300517586
MOEA/D,F12,10,7D,HV,0.113241915443529
MOEA/D,F12,10,10D,HV,0
MOEA/D,F12,10,15D,HV,0.112373999554056
MOEA/D,F12,11,3D,HV,0.344865780949083
MOEA/D,F12,11,5D,HV,0.380390426482746
MOEA/D,F12,11,7D,HV,0.198614178127722
MOEA/D,F12,11,10D,HV,0.21899946291949
MOEA/D,F12,11,15D,HV,0.0136977360627806
MOEA/D,F12,12,3D,HV,0.360079576572117
MOEA/D,F12,12,5D,HV,0.482942409218347
MOEA/D,F12,12,7D,HV,0.0237024743100828
MOEA/D,F12,12,10D,HV,0.199929134621523
MOEA/D,F12,12,15D,HV,0.13727558879883
MOEA/D,F12,13,3D,HV,0.348840913134977
MOEA/D,F12,13,5D,HV,0.149914353373699
MOEA/D,F12,13,7D,HV,0.0130871587521852
MOEA/D,F12,13,10D,HV,0.0536525712841299
MOEA/D,F12,13,15D,HV,0.190903609867173
MOEA/D,F12,14,3D,HV,0.299196170981096
MOEA/D,F12,14,5D,HV,0.408116627675722
MOEA/D,F12,14,7D,HV,0.0927490482873904
MOEA/D,F12,14,10D,HV,0.114750317721012
MOEA/D,F12,14,15D,HV,0.141481039153488
MOEA/D,F12,15,3D,HV,0.373540064178582
MOEA/D,F12,15,5D,HV,0.262138386970542
MOEA/D,F12,15,7D,HV,0.0670070510588732
MOEA/D,F12,15,10D,HV,0.120087531845517
MOEA/D,F12,15,15D,HV,0.189610224329167
MOEA/D,F12,16,3D,HV,0.342451505513944
MOEA/D,F12,16,5D,HV,0.170146784109935
MOEA/D,F12,16,7D,HV,0.0856953482305682
MOEA/D,F12,16,10D,HV,0.0752637595466234
MOEA/D,F12,16,15D,HV,0.0850716451789886
MOEA/D,F12,17,3D,HV,0.334349712653267
MOEA/D,F12,17,5D,HV,0.397911698617094
MOEA/D,F12,17,7D,HV,0.0182790058855349
MOEA/D,F12,17,10D,HV,0.169737485600112
MOEA/D,F12,17,15D,HV,0.175427531912158
MOEA/D,F12,18,3D,HV,0.348182727444616
MOEA/D,F12,18,5D,HV,0.349063896957624
MOEA/D,F12,18,7D,HV,0.0689587957025399
MOEA/D,F12,18,10D,HV,0.124023192770293
MOEA/D,F12,18,15D,HV,0.199305101060669
MOEA/D,F12,19,3D,HV,0.351009964223054
MOEA/D,F12,19,5D,HV,0.312867012900045
MOEA/D,F12,19,7D,HV,0
MOEA/D,F12,19,10D,HV,0.147884374352418
MOEA/D,F12,19,15D,HV,0.18145842906679
MOEA/D,F12,20,3D,HV,0.34049729184434
MOEA/D,F12,20,5D,HV,0.455626046662237
MOEA/D,F12,20,7D,HV,0.0385138718201947
MOEA/D,F12,20,10D,HV,0.0665745339488768
MOEA/D,F12,20,15D,HV,0.262703423246293
MOEA/D,F13,1,3D,HV,0.579660362095908
MOEA/D,F13,1,5D,HV,0.394949290357876
MOEA/D,F13,1,7D,HV,0.141473156177784
MOEA/D,F13,1,10D,HV,0.0263680057079554
MOEA/D,F13,1,15D,HV,0.0340206588792391
MOEA/D,F13,2,3D,HV,0.470245435882976
MOEA/D,F13,2,5D,HV,0.112522590120042
MOEA/D,F13,2,7D,HV,0.109317010265028
MOEA/D,F13,2,10D,HV,0.206785904163973
MOEA/D,F13,2,15D,HV,0.0594954469322813
MOEA/D,F13,3,3D,HV,0.719923243181705
MOEA/D,F13,3,5D,HV,0.18418116651247
MOEA/D,F13,3,7D,HV,0.111538665018723
MOEA/D,F13,3,10D,HV,0.0302495595931345
MOEA/D,F13,3,15D,HV,0.0392594577416852
MOEA/D,F13,4,3D,HV,0.798253282554133
MOEA/D,F13,4,5D,HV,0
MOEA/D,F13,4,7D,HV,0.0803964702758885
MOEA/D,F13,4,10D,HV,0.0178117750766669
MOEA/D,F13,4,15D,HV,0
MOEA/D,F13,5,3D,HV,0.743340778949741
MOEA/D,F13,5,5D,HV,0.0338544829294011
MOEA/D,F13,5,7D,HV,0.0772183210319746
MOEA/D,F13,5,10D,HV,0.00494795965023419
MOEA/D,F13,5,15D,HV,0.01381402198875
MOEA/D,F13,6,3D,HV,0.0801969733150348
MOEA/D,F13,6,5D,HV,0.111902005373094
MOEA/D,F13,6,7D,HV,0.107059423875204
MOEA/D,F13,6,10D,HV,0.00615700558243198
MOEA/D,F13,6,15D,HV,0.000242106482711434
MOEA/D,F13,7,3D,HV,0.311543398310588
MOEA/D,F13,7,5D,HV,0.350938805142515
MOEA/D,F13,7,7D,HV,0.117038914955713
MOEA/D,F13,7,10D,HV,0.13646000040887
MOEA/D,F13,7,15D,HV,0.150986924293613
MOEA/D,F13,8,3D,HV,0.233561874110353
MOEA/D,F13,8,5D,HV,0.050706435324738
MOEA/D,F13,8,7D,HV,0.10009333521861
MOEA/D,F13,8,10D,HV,0
MOEA/D,F13,8,15D,HV,0.0309215437788865
MOEA/D,F13,9,3D,HV,0.861832013282751
MOEA/D,F13,9,5D,HV,0.327057751999793
MOEA/D,F13,9,7D,HV,0.0796745210806859
MOEA/D,F13,9,10D,HV,0.0261160665701617
MOEA/D,F13,9,15D,HV,0.137653715621588
MOEA/D,F13,10,3D,HV,0.591524256827483
MOEA/D,F13,10,5D,HV,0.262091164208813
MOEA/D,F13,10,7D,HV,0.16138751355547
MOEA/D,F13,10,10D,HV,0.0130569963543667
MOEA/D,F13,10,15D,HV,0.0191579796986927
MOEA/D,F13,11,3D,HV,0.609520174042858
MOEA/D,F13,11,5D,HV,0.405115235382621
